absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,fresh_snow_12h:cm,fresh_snow_24h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,pv_measurement
6.5,1.281,5247.4004,0.0,0.0,957.75,0.0,277.5,0.0,0.0,0.0,0.0,91.175,0.0,0.0,0.0,1.0,1029.425,0.0,1016.325,1022.55,0.0,0.0,84.35,1028.85,304.44376,-30.29375,0.075,278.475,95.575,43097524.0,3.1,2.425,1.925,0.0
6.25,1.2874999,11161.2,0.0,0.0,1234.25,0.0,276.85,0.0,0.0,0.0,0.0,69.7,0.0,0.0,0.0,1.0,1029.575,0.0,1016.55,1022.85,0.0,0.0,83.25,1029.1499,320.8475,-35.21825,0.0,278.4,87.825,40754900.0,2.0249999,1.25,1.575,0.0
5.85,1.2945,9965.731,0.0,0.0,1131.625,1.0,275.85,0.0,0.0,0.0,0.0,59.45,0.0,0.0,0.0,1.0,1029.6499,0.0,1016.6,1022.9,0.15,0.0,82.25,1029.3,338.66824,-38.59025,0.0,278.375,84.775,39556024.0,1.5,0.52500004,1.4,0.0
5.45,1.30025,12294.9,0.0,0.0,743.175,1.0,274.9,0.0,0.0,0.0,0.0,59.1,0.0,0.0,0.0,1.0,1029.5,0.0,1016.5,1022.825,10.6,0.0,80.9,1029.2,267.49576,-39.973,0.0,278.4,95.325,30513200.0,1.275,0.375,1.225,0.0
5.025,1.3055,6593.777,0.0,0.0,5989.183,1.0,273.675,0.0,0.0,0.0,0.0,48.8,0.0,0.0,0.0,1.0,1029.1499,0.0,1016.15,1022.5,4.375,0.0,68.85,1028.9,15.18325,-38.9455,0.0,278.5,95.475,36482450.0,1.55,0.4,1.475,0.0
4.8,1.30925,7548.85,0.0,0.0,6345.8247,0.5,273.025,0.0,0.0,0.0,0.0,50.3,0.0,0.0,0.0,1.0,1028.95,0.0,1015.92505,1022.275,5.925,0.0,68.125,1028.6749,33.35275,-36.19325,0.0,278.45,95.4,31930900.0,1.425,0.55,1.3499999,0.0
4.6499996,1.3115001,7254.6,0.0,0.0,4495.0,-0.25,272.55,0.0,0.0,0.0,0.0,41.55,0.0,0.0,0.0,1.0,1028.8251,0.0,1015.8,1022.2,0.425,0.0,67.975,1028.6,50.19925,-31.733,0.0,278.1,72.6,33803450.0,1.375,0.85,1.05,0.0
4.5,1.31325,4816.881,0.0,0.0,4344.925,0.0,272.225,0.0,0.0,0.0,0.0,45.225,0.0,0.0,0.0,1.0,1028.9,0.0,1015.85,1022.25,0.0,0.0,69.6,1028.7,65.64925,-26.06075,0.0,277.225,62.525,29734724.0,1.2,0.875,0.825,0.0
4.4,1.3147501,4250.7,0.0,0.0,3504.825,0.0,272.025,0.0,0.0,0.0,0.0,70.375,0.0,0.0,0.0,1.0,1029.1499,0.0,1016.05,1022.45,0.0,0.0,71.55,1028.9,79.970245,-19.6645,0.0,276.45,91.2,23679476.0,1.1,0.65,0.85,0.0
4.3500004,1.316,3982.0,0.0,0.0,1790.8,0.0,271.75,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,1.0,1029.25,0.0,1016.125,1022.525,0.0,0.0,71.8,1028.95,93.566,-12.9795,0.0,276.1,60.4,24431676.0,1.125,0.475,1.025,0.0
4.3,1.31625,2075.7737,0.0,0.0,437.95,0.0,271.6,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,1.0,1029.1499,0.0,1015.95,1022.35,0.0,0.0,71.174995,1028.8,106.846,-6.38875,0.0,276.05,23.8,24475650.0,1.175,0.4,1.1,0.0
4.225,1.31375,1839.7598,2425.25,4.425,196.0,0.0,271.425,3.325,5976.375,0.0,0.0,20.95,0.0,0.0,0.5,1.0,1029.125,0.0,1015.825,1022.225,0.0,0.0,71.55,1028.7,120.17175,-0.24725002,0.0,275.7,22.975,24828800.0,0.9,0.3,0.85,121.66000000000001
4.45,1.3095,7498.17,79131.9,46.275,2529.0,0.0,271.95,25.35,51600.2,31.075,55890.375,34.825,0.0,0.0,1.0,0.0,1029.2,0.0,1015.825,1022.25,0.0,0.0,72.95,1028.6499,133.82124,5.1025,0.0,275.15,52.65,26736000.0,0.55,0.125,0.55,1402.2800000000002
4.85,1.302,9345.2,279316.0,109.424995,7412.65,0.0,273.2,47.125,130422.05,74.7,190344.47,57.774998,0.0,0.0,1.0,0.0,1029.1499,0.0,1015.725,1022.1,0.0,0.0,74.8,1028.5,147.9545,9.32825,0.0,274.75,91.4,27870276.0,0.22500001,0.1,0.2,2282.0600000000004
5.1,1.2955,9242.25,493347.3,160.7,8046.725,0.0,273.95,60.05,192912.38,106.65,326438.66,57.525,0.0,0.0,1.0,0.0,1029.05,0.0,1015.6,1021.95,0.0,0.0,76.925,1028.3,162.58,12.13175,0.0,274.65002,90.9,36325776.0,0.125,-0.05,0.0,1729.2
5.1749997,1.2915,9155.55,628855.25,183.125,7312.1997,0.0,274.25,63.3,222064.78,125.1,417167.8,47.8,0.0,0.0,1.0,0.0,1028.85,0.0,1015.375,1021.75,0.0,0.0,78.8,1028.05,177.538,13.28825,0.0,274.9,93.600006,45060950.0,0.35,-0.275,-0.2,1897.5
5.3250003,1.288,9060.3,648857.56,171.65,8737.8,0.0,274.575,60.0,221903.55,120.45,442041.56,45.725,0.0,0.0,1.0,0.0,1028.35,0.0,1014.95,1021.25,0.0,0.0,80.125,1027.6,192.5475,12.6995,0.0,275.2,90.9,46144924.0,0.65,-0.45,-0.425,1510.74
5.45,1.287,8957.25,549010.2,128.7,8423.1,0.0,274.95,57.275,211097.95,81.075,362755.3,49.0,0.0,0.0,1.0,0.0,1027.675,0.0,1014.325,1020.625,0.0,0.0,83.1,1026.95,207.30675,10.4157505,0.0,275.375,97.575005,45012750.0,0.775,-0.57500005,-0.5,915.42
5.475,1.28775,8842.925,353637.38,66.325,8215.775,0.0,275.05,41.475,177780.5,36.2,211096.89,49.975,0.0,0.0,1.0,0.0,1026.95,0.0,1013.65,1019.95,0.0,0.0,85.7,1026.25,221.6085,6.62525,0.0,275.55,99.225,44488824.0,1.05,-0.85,-0.57500005,529.98
5.3,1.29075,8577.225,135431.1,13.25,8040.5,0.0,274.525,12.125,96485.08,2.75,70165.48,50.325,0.0,0.0,0.75,0.75,1026.25,0.0,1012.975,1019.275,0.0,0.0,87.15,1025.6,235.40575,1.60775,0.0,275.65002,100.0,43404300.0,1.4,-1.3,-0.55,196.02
5.05,1.2965,8488.85,12276.0,0.0,8105.4,0.0,273.85,0.0,21849.65,0.0,4965.5,47.25,0.0,0.0,0.0,1.0,1025.55,0.0,1012.375,1018.725,0.0,0.0,89.1,1025.05,248.81175,-4.312,0.0,275.35,94.35,41482676.0,1.575,-1.55,-0.25,2.64
4.825,1.30275,8805.1,0.0,0.0,8517.4,-0.25,273.15,0.0,0.0,0.0,0.0,28.075,0.0,0.0,0.0,1.0,1024.95,0.0,1011.875,1018.2,4.825,0.0,89.7,1024.6,262.07025,-10.794,0.0,275.05,56.125,37503850.0,1.575,-1.575,-0.025,0.0
4.475,1.3075,2070.4653,0.0,0.0,432.5082,-1.0,272.125,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,1.0,1024.45,0.0,1011.325,1017.675,18.425,0.0,87.025,1024.05,275.51898,-17.48825,0.0,274.95,10.325,33495376.0,1.4,-1.4,0.025,0.0
4.25,1.311,1879.2905,0.0,0.0,236.52501,-1.0,271.45,0.0,0.0,0.0,0.0,17.075,0.0,0.0,0.0,1.0,1024.025,0.0,1010.85,1017.25,7.3999996,0.0,85.525,1023.65,289.5565,-24.02375,0.0,274.625,23.325,33865424.0,1.175,-1.175,0.025,0.0
4.1,1.312,4917.0776,0.0,0.0,802.35,0.0,271.1,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,1.0,1023.7,0.0,1010.5,1016.9,0.0,0.0,87.1,1023.3,304.59723,-29.98475,0.0,273.975,46.25,34277824.0,1.0,-0.9,0.35000002,0.0
4.1,1.312,6701.925,0.0,0.0,1981.325,0.0,270.95,0.0,0.0,0.0,0.0,45.675,0.0,0.0,0.0,1.0,1023.5,0.0,1010.3,1016.7,0.0,0.0,88.875,1023.1,320.97327,-34.898003,0.0,273.35,72.5,36224524.0,1.075,-0.6,0.9,0.0
4.075,1.311,5187.45,0.0,0.0,2117.75,0.0,270.875,0.0,0.0,0.0,0.0,52.525,0.0,0.0,0.0,1.0,1023.35,0.0,1010.175,1016.55,0.0,0.0,89.4,1022.95,338.74774,-38.25975,0.0,273.0,81.025,39418950.0,1.3,-0.22500001,1.275,0.0
4.0,1.311,1900.65,0.0,0.0,1070.625,0.0,270.75,0.0,0.0,0.0,0.0,51.075,0.0,0.0,0.0,1.0,1023.15,0.0,1009.95,1016.35,0.0,0.0,89.375,1022.75,267.51224,-39.637,0.0,272.8,69.275,36252676.0,1.4,0.2,1.4,0.0
3.7,1.315,9286.9,0.0,0.0,4307.5,0.0,269.675,0.0,0.0,0.0,0.0,35.825,0.0,0.0,0.0,1.0,1022.5,0.0,1009.25,1015.65,0.0,0.0,82.2,1022.075,15.1425,-38.607002,0.0,272.32498,70.15,40566776.0,1.575,0.05,1.575,0.0
3.6,1.315,9180.85,0.0,0.0,8184.15,0.0,269.45,0.0,0.0,0.0,0.0,39.15,0.0,0.0,0.0,1.0,1022.0,0.0,1008.825,1015.225,0.0,0.0,79.4,1021.65,33.25825,-35.861748,0.0,272.34998,78.025,41690950.0,1.3249999,0.0,1.3249999,0.0
3.5749998,1.315,9248.3,0.0,0.0,7347.75,0.0,269.25,0.0,0.0,0.0,0.0,29.025,0.0,0.0,0.0,1.0,1021.475,0.0,1008.3,1014.7,0.0,0.0,79.0,1021.125,50.069252,-31.4115,0.0,272.3,57.9,42109450.0,1.25,-0.05,1.25,0.0
3.5,1.315,8421.909,0.0,0.0,6943.7,0.0,269.1,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,1.0,1020.8,0.0,1007.7,1014.05005,0.0,0.0,79.275,1020.5,65.50075,-25.7475,0.0,272.3,26.7,42465000.0,1.2,-0.22500001,1.1750001,0.0
3.55,1.314,9206.135,0.0,0.0,7747.65,0.0,269.25,0.0,0.0,0.0,0.0,16.35,0.0,0.0,0.0,1.0,1020.0,0.0,1006.875,1013.25,0.0,0.0,79.9,1019.7,79.8165,-19.357,0.0,272.3,28.15,41021424.0,1.125,-0.45,1.025,0.0
3.6,1.314,6791.491,0.0,0.0,5272.275,0.0,269.32498,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,1.0,1019.45,0.0,1006.25,1012.65,0.0,0.0,80.6,1019.05,93.415,-12.67275,0.0,272.3,30.1,40399850.0,1.0,-0.6,0.8,0.0
3.6,1.31075,1887.5088,0.0,0.0,244.95001,0.0,269.3,0.0,0.0,0.0,0.0,18.925,0.0,0.0,0.0,1.0,1018.9,0.0,1005.75,1012.125,0.0,0.0,81.425,1018.525,106.704,-6.0794997,0.0,272.475,28.125,41676324.0,1.05,-0.825,0.65,0.0
3.65,1.30575,2222.1667,3499.9749,5.6,588.025,0.0,269.45,4.05,7287.825,0.0,0.0,28.35,0.0,0.0,0.5,1.0,1018.35,0.0,1005.05,1011.425,0.0,0.0,81.3,1017.825,120.04525,0.06824997,0.0,272.8,30.1,40354624.0,1.05,-0.9,0.45000002,46.86
3.75,1.299,2141.029,88750.6,50.3,865.875,0.0,269.725,29.5,60409.727,27.725,49863.05,44.675,0.0,0.0,1.0,0.0,1017.85,0.0,1004.6,1010.925,0.0,0.0,82.05,1017.3,133.71675,5.42625,0.0,272.9,45.15,41615524.0,0.8,-0.775,0.075,130.23999999999998
3.875,1.291,2032.8,297406.3,115.225,1081.95,0.0,270.2,55.775,153495.22,58.675,155488.84,48.975,0.0,0.0,1.0,0.0,1017.4,0.0,1004.1,1010.4,0.0,0.0,81.25,1016.725,147.87975,9.66025,0.0,273.1,49.775,47222276.0,0.92499995,-0.9,-0.2,337.04
4.0,1.283,3381.1416,515560.6,167.175,1776.15,0.0,270.5,66.45,219994.84,97.65,281398.38,50.525,0.0,0.0,1.0,0.0,1016.7,0.0,1003.375,1009.65,0.0,0.0,75.850006,1015.94995,162.5415,12.4695,0.0,273.85,50.8,50006624.0,1.075,-0.975,-0.475,1080.2
3.9,1.2755,4135.128,652508.6,189.8,2549.1,0.0,270.5,69.075,243959.78,115.95,384479.16,50.6,0.0,0.0,1.0,0.0,1015.80005,0.0,1002.5,1008.725,0.0,0.0,68.425,1014.975,177.54076,13.6285,0.0,274.925,50.6,55927100.0,1.275,-1.125,-0.65,1298.44
3.95,1.2695,4190.095,672616.9,178.175,2605.4502,0.0,270.6,62.775,237315.66,118.9,422744.34,47.199997,0.0,0.0,1.0,0.0,1014.725,0.0,1001.525,1007.75,0.0,0.0,63.15,1013.975,192.5915,13.03675,0.0,275.85,47.199997,57353824.0,1.525,-1.25,-0.85,916.0800000000002
4.05,1.267,3562.2222,571694.94,134.75,2679.4,0.0,271.0,59.7,220454.45,75.6,350089.66,56.425,0.0,0.0,1.0,0.0,1013.625,0.0,1000.5,1006.69995,0.0,0.0,60.7,1012.9,207.38824,10.7465,0.0,276.7,56.425,57655950.0,1.8,-1.45,-1.05,503.36000000000007
4.25,1.26725,3399.9,373254.38,71.025,3043.3,0.0,271.6,41.1,181464.9,36.375,201509.67,50.45,0.0,0.0,1.0,0.0,1012.55005,0.0,999.525,1005.7,0.0,0.0,60.8,1011.925,221.72174,6.94625,0.0,277.275,50.45,55989200.0,1.825,-1.55,-0.975,171.16
4.4,1.27125,3609.602,148018.34,15.2,2814.5083,0.0,271.875,11.275,94271.77,4.175,72963.83,36.175,0.0,0.0,0.75,0.75,1011.5,0.0,998.525,1004.725,0.0,0.0,63.35,1010.95,235.54225,1.91925,0.0,277.5,36.199997,53907650.0,1.875,-1.775,-0.52500004,31.020000000000003
4.3250003,1.27875,3746.5,14625.676,0.0,3222.9,0.0,271.625,0.0,20283.975,0.0,7506.025,39.375,0.0,0.0,0.0,1.0,1010.275,0.0,997.35,1003.6,0.0,0.0,68.575,1009.85,248.96576,-4.0085,0.0,277.6,40.175,50211924.0,2.05,-2.05,0.1,0.0
4.2,1.283,5940.602,0.0,0.0,2709.8833,0.0,271.275,0.0,0.0,0.0,0.0,41.324997,0.0,0.0,0.0,1.0,1009.025,0.0,996.25,1002.45,0.0,0.0,74.0,1008.75,262.23575,-10.4945,0.0,277.5,55.275,46055250.0,1.9,-1.8499999,0.4,0.0
4.2,1.284,6624.65,0.0,0.0,3215.9,0.0,271.225,0.0,0.0,0.0,0.0,67.85,0.0,0.0,0.0,1.0,1007.8,0.0,994.975,1001.25,0.0,0.0,76.95,1007.5,275.68976,-17.1895,0.0,277.2,99.3,41753624.0,2.0,-1.9,0.4,0.0
4.2,1.2825,5462.7,0.0,0.0,3498.6,0.0,271.225,0.0,0.0,0.0,0.0,67.8,0.0,0.0,0.0,1.0,1006.3,0.0,993.55,999.775,0.0,0.0,76.8,1006.05,289.72574,-23.72075,0.0,276.875,98.4,41911050.0,2.15,-2.15,0.125,0.0
4.225,1.27825,5645.8,0.0,0.0,4429.475,0.0,271.275,0.0,0.0,0.0,0.0,71.775,0.0,0.0,0.0,1.0,1004.7,0.0,991.9,998.1,0.0,0.0,74.3,1004.325,304.75424,-29.673248,0.0,277.175,98.125,44306476.0,2.4,-2.4,-0.2,0.0
4.4,1.2735,7677.5,0.0,0.0,5628.05,0.0,271.8,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,1.0,1003.15,0.0,990.4,996.575,0.0,0.0,73.15,1002.8,321.10223,-34.575,0.0,278.1,93.125,46491050.0,2.1,-2.1,-0.05,0.0
4.6,1.268,6016.4,0.0,0.0,4906.65,0.0,272.5,0.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,1.0,1002.15,0.0,989.4,995.55,0.0,0.0,73.1,1001.75,338.83026,-37.92625,0.0,278.85,94.7,47127776.0,1.4,-1.375,0.22500001,0.0
4.8,1.261,4138.225,0.0,0.0,3877.1,0.0,273.1,0.0,0.0,0.0,0.0,99.075,0.0,0.0,0.0,1.0,1001.625,0.0,988.9,995.05,0.0,0.0,69.9,1001.2,267.53226,-39.297752,0.0,279.45,99.95,38100250.0,1.5,-0.7,1.225,0.0
4.75,1.26225,3501.4,0.0,0.0,2021.375,0.0,273.025,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1003.675,0.0,990.85,997.0,0.0,0.0,70.45,1003.175,15.105499,-38.264748,0.0,278.75,100.0,23062950.0,0.825,0.15,0.6,0.0
4.95,1.26175,3182.075,0.0,0.0,1955.55,0.0,273.65,0.0,0.0,0.0,0.0,98.825,0.0,0.0,0.0,1.0,1003.5,0.0,990.7,996.85,0.0,0.0,73.9,1003.0,33.166748,-35.52675,0.0,278.9,100.0,23717524.0,1.25,-0.5,1.125,0.0
5.1,1.2615,3102.5,0.0,0.0,1162.3999,0.0,273.9,0.0,0.0,0.0,0.0,96.575,0.0,0.0,0.0,1.0,1003.225,0.0,990.45,996.55,0.0,0.0,78.225,1002.75,49.94175,-31.085499,0.0,278.95,100.0,46195676.0,0.85,-0.45,0.725,0.0
5.1,1.2655001,4688.175,0.0,0.0,1296.575,0.25,273.875,0.0,0.0,0.0,0.0,85.525,0.0,0.0,0.0,1.0,1002.85,0.0,990.05,996.15,0.125,0.0,82.5,1002.35,65.3545,-25.43025,0.0,278.55,99.825,41129950.0,0.875,-0.55,0.7,0.0
5.05,1.2705,9045.075,0.0,0.0,4048.2998,0.0,273.7,0.0,0.0,0.0,0.0,61.85,0.0,0.0,0.0,1.0,1002.3,0.0,989.55,995.7,12.75,0.0,85.05,1001.9,79.66375,-19.045,0.0,278.45,98.7,36580876.0,1.425,-0.9,1.075,0.0
4.875,1.27325,9050.65,0.0,0.0,6278.15,-1.0,273.275,0.0,0.0,0.0,0.0,56.7,0.0,0.0,0.0,1.0,1001.92505,0.0,989.2,995.375,31.099998,0.0,86.075,1001.6,93.26475,-12.362,0.0,278.4,98.225,38106976.0,1.625,-0.375,1.475,0.0
4.8,1.2725,7707.775,0.0,0.0,1759.1001,-1.0,273.025,0.0,0.0,0.0,0.0,78.075,0.525,0.525,0.0,1.0,1002.35,0.0,989.525,995.7,32.825,0.0,87.35,1001.925,106.5635,-5.7655,0.0,277.4,99.15,32075300.0,1.9,1.325,1.275,0.0
4.8250003,1.27075,4733.625,4594.775,6.85,1712.875,0.0,273.05,4.425,7957.4,0.0,0.0,92.625,0.925,0.925,0.5,1.0,1003.05,0.75,990.05,996.25,11.25,0.0,89.125,1002.5,119.92,0.38874996,0.0,276.65,98.600006,22035924.0,2.8,2.075,1.775,3.52
4.95,1.2675,5762.375,98878.58,54.5,2863.5,0.0,273.525,34.975,70861.67,18.55,33420.6,79.325,0.925,0.925,1.0,0.0,1003.45,0.25,990.45,996.65,0.0,0.0,88.45,1002.85,133.614,5.75425,0.0,277.05,92.425,34374300.0,2.625,0.875,2.475,91.3
5.075,1.262,10140.6,316158.0,121.125,2800.8,0.0,273.925,56.375,164452.34,72.75,164437.2,36.95,0.925,0.925,1.0,0.0,1003.725,0.0,990.7,996.875,0.0,0.0,85.25,1003.05,147.807,9.99625,0.0,277.15002,56.4,43628624.0,2.625,0.6,2.575,1303.5
5.075,1.25425,3857.1768,538248.6,173.75,2264.1582,0.0,274.05,58.175,206241.0,128.9,363060.62,22.45,0.925,0.925,1.0,0.0,1003.85,0.0,990.8,996.925,0.0,0.0,77.575,1003.1,162.50525,12.81125,0.0,277.75,24.875,49492800.0,3.4,1.55,3.0,3104.42
4.85,1.249,3931.4504,676551.4,196.525,2340.3,0.0,273.425,64.625,221000.38,144.0,491209.88,55.0,0.925,0.925,1.0,0.0,1004.0,0.0,991.05,997.15,0.0,0.0,65.725,1003.275,177.546,13.97175,0.0,278.775,60.05,54360550.0,5.1000004,3.7,3.5,2167.8799999999997
4.45,1.24875,3377.5325,696732.1,184.775,1772.45,0.0,272.325,66.725,236392.05,124.075,482462.84,49.575,0.925,0.925,1.0,0.0,1004.25,0.0,991.25,997.35,0.0,0.0,57.75,1003.55,192.63875,13.37725,0.0,278.95,57.225002,55668250.0,6.275,4.925,3.95,491.04
4.375,1.251,2799.1301,594750.94,140.825,1179.5,0.0,271.975,58.875,226034.34,94.425,393240.66,28.8,0.925,0.925,1.0,0.0,1004.575,0.0,991.625,997.725,0.0,0.0,58.3,1003.875,207.474,11.0795,0.0,278.55,33.425,50469400.0,6.125,5.025,3.5,357.06
4.4,1.2545,2691.1948,393353.75,75.875,1068.85,0.0,272.1,39.875,177743.9,51.675,262982.25,32.975,0.925,0.925,1.0,0.0,1004.8,0.0,991.85,998.0,0.0,0.0,62.35,1004.15,221.8385,7.26975,0.0,278.15,34.725,49816776.0,5.5,4.525,3.1,262.02000000000004
4.425,1.2590001,1533.9231,161230.1,17.5,976.875,0.0,272.15002,12.825,94845.95,5.3,102558.1,40.675,0.925,0.925,1.0,0.75,1004.975,0.0,992.0,998.15,0.0,0.0,66.475,1004.325,235.68326,2.2324998,0.0,277.725,41.2,51667376.0,4.875,3.8999999,2.9250002,76.12
4.4,1.265,1113.2,17807.625,0.0,895.525,0.0,271.975,0.0,23051.8,0.0,9519.475,46.824997,0.925,0.925,0.0,1.0,1005.0,0.0,992.1,998.25,0.0,0.0,69.775,1004.42505,249.12326,-3.703,0.0,277.35,46.824997,47617550.0,4.2,3.1,2.8,0.0
4.4,1.2705,1045.1,0.0,0.0,994.7,0.0,271.9,0.0,0.0,0.0,0.0,32.375,0.925,0.925,0.0,1.0,1004.725,0.0,991.925,998.1,0.0,0.0,72.375,1004.3,262.405,-10.194,0.0,277.1,32.375,48825724.0,3.425,1.9499999,2.775,0.0
4.3250003,1.27475,2667.686,0.0,0.0,1044.75,0.0,271.625,0.0,0.0,0.0,0.0,7.95,0.375,0.925,0.0,1.0,1004.225,0.0,991.45,997.65,0.0,0.0,74.4,1003.85,275.86475,-16.88925,0.0,277.15002,7.95,46271076.0,2.6,0.675,2.525,0.0
4.125,1.27975,2750.5032,0.0,0.0,1129.65,0.0,271.025,0.0,0.0,0.0,0.0,12.925,0.0,0.925,0.0,1.0,1003.7,0.0,990.925,997.125,0.0,0.0,75.475,1003.4,289.89874,-23.416,0.0,277.125,12.925,44405876.0,2.325,-0.05,2.325,0.0
3.9,1.2802501,4393.824,0.0,0.0,1560.375,0.0,270.3,0.0,0.0,0.0,0.0,49.125,0.0,0.925,0.0,1.0,1003.075,0.0,990.3,996.525,0.0,0.0,73.3,1002.775,304.91498,-29.35925,0.0,276.55,49.125,45946650.0,2.5,-0.125,2.475,0.0
3.775,1.277,5023.15,0.0,0.0,2333.875,0.0,269.775,0.0,0.0,0.0,0.0,94.825,0.0,0.925,0.0,1.0,1002.375,0.0,989.525,995.725,0.0,0.0,69.25,1001.94995,321.23575,-34.249252,0.0,276.17502,95.825,48457000.0,2.75,0.0,2.75,0.0
3.7,1.2725,4661.0,0.0,0.0,2744.65,0.0,269.55,0.0,0.0,0.0,0.0,97.45,0.375,1.3,0.0,1.0,1001.475,0.0,988.575,994.775,0.0,0.0,65.65,1000.975,338.9165,-37.5895,0.0,276.125,99.7,49121976.0,3.175,-0.05,3.175,0.0
3.7,1.27025,3888.4,0.0,0.0,2425.8,0.0,269.575,0.0,0.0,0.0,0.0,98.775,0.375,1.3,0.0,1.0,1000.6,0.75,987.675,993.85,0.0,0.0,64.7,1000.05005,267.5565,-38.95475,0.0,276.025,100.0,44326200.0,3.35,0.125,3.35,0.0
3.8,1.26975,4848.35,0.0,0.0,2953.625,0.0,269.975,0.0,0.0,0.0,0.0,97.725,1.05,1.05,0.0,1.0,1000.6,0.75,987.7,993.85,0.0,0.0,67.65,1000.05,15.07225,-37.91875,0.0,276.1,99.75,48966924.0,2.325,0.35000002,2.3,0.0
3.9,1.268,3350.15,0.0,0.0,2010.6,0.0,270.1,0.0,0.0,0.0,0.0,99.775,1.6,1.6,0.0,1.0,999.825,0.25,986.95,993.125,0.0,0.0,67.6,999.325,33.07875,-35.187,0.0,276.15,99.9,47997924.0,2.475,0.05,2.475,0.0
3.9,1.2655001,4186.6,0.0,0.0,1639.7,0.0,270.2,0.0,0.0,0.0,0.0,93.4,1.6,1.6,0.0,1.0,998.95,0.0,986.15,992.25,0.0,0.0,65.35,998.45,49.81675,-30.755749,0.0,276.45,97.625,49992600.0,2.0249999,0.22500001,2.0,0.0
3.875,1.26325,5288.625,0.0,0.0,1452.25,0.0,270.175,0.0,0.0,0.0,0.0,92.9,1.6,1.6,0.0,1.0,997.975,0.0,985.1,991.225,0.0,0.0,63.875,997.4,65.2105,-25.1085,0.0,276.6,99.475006,52344076.0,1.55,0.125,1.55,0.0
3.85,1.263,2189.475,0.0,0.0,1534.525,0.0,270.05,0.0,0.0,0.0,0.0,98.775,1.6,1.6,0.0,1.0,997.05005,0.0,984.175,990.35,0.0,0.0,63.9,996.525,79.51325,-18.728249,0.0,276.525,100.0,51932750.0,1.5,-0.45,1.425,0.0
3.875,1.26525,2968.05,0.0,0.0,1865.95,0.0,270.075,0.0,0.0,0.0,0.0,96.75,1.6,1.6,0.0,1.0,995.95,0.0,983.15,989.3,0.0,0.0,64.6,995.475,93.1165,-12.04625,0.0,276.34998,100.0,48774824.0,1.45,-0.92499995,1.125,0.0
3.8,1.26475,3745.15,0.0,0.0,3141.45,0.0,269.82498,0.0,0.0,0.0,0.0,96.925,1.6,1.6,0.0,1.0,994.7,0.0,981.8,988.0,0.0,0.0,65.65,994.15,106.42425,-5.447,0.0,276.15002,100.0,48349276.0,1.6,-1.425,0.65,0.44
3.8,1.2625,5013.25,5742.7,8.150001,4761.0,0.0,269.7,6.625,11938.2,0.0,0.0,99.425,1.6,1.6,0.75,1.0,993.325,0.0,980.4,986.55,0.0,0.0,67.899994,992.75,119.79625,0.71275,0.0,275.85,100.0,50988800.0,2.25,-2.15,0.5,82.06
3.8,1.26,4594.6,109575.9,58.925,4277.0,0.0,269.725,37.75,79862.48,0.0,0.0,100.0,1.6,1.6,1.0,0.0,991.8,0.0,978.85,985.0,0.0,0.0,68.5,991.15,133.5125,6.0865,0.0,275.55,100.0,51085800.0,2.575,-2.525,0.475,336.38
3.8,1.25325,4267.975,335555.3,127.225,4033.8,0.0,269.8,61.25,178220.31,0.0,0.0,100.0,1.6,1.6,1.0,0.0,989.7,0.0,976.85,982.975,0.0,0.0,66.4,989.1,147.73575,10.33625,0.0,275.55,100.0,52318576.0,3.0,-3.0,0.175,388.08
3.8,1.246,3563.3,561394.56,180.425,3056.075,0.0,269.95,77.425,249688.42,0.025,61.0,100.0,1.6,1.6,1.0,0.0,987.3,0.0,974.5,980.6,0.0,0.0,64.525,986.7,162.4715,13.15675,0.0,276.05,100.0,45807450.0,3.65,-3.65,0.2,368.5
3.95,1.2405,2469.65,700967.94,203.35,1514.55,0.0,270.5,81.825,286677.62,0.5,928.65,100.0,1.45,1.6,1.0,0.0,985.075,0.0,972.25,978.35,0.0,0.0,65.2,984.425,177.55475,14.31875,0.075,276.55,100.0,23558200.0,3.825,-3.8,0.15,382.36
